category,expected_failure_if_direct,expected_status,gold_obligations,gold_source,notes,oracle_minimal_harness,query,required_capabilities,risk_level,success_checker,tags,task_id,review_decision,reviewer_notes,revised_gold_obligations,revised_oracle_minimal_harness,revised_expected_status
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor""]","For generated case 101, read requirements.txt in the sandbox workspace for ExampleProject beta and extract the relevant configuration detail; then evaluate exactly (66 + 28) * 6; then block any real-world action unless the user explicitly grants permission in case 103.","[""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control"", ""generated""]",triple-101,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For generated case 102, check whether ExampleProduct Grove has a recent release note and cite the public source; then calculate the mean of 67, 35, 86, and 102 to two decimals; then validate that every factual claim has a source span for case 104.","[""contract_check"", ""evidence_sources"", ""execution"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-102,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""python_executor""]","For generated case 103, check the workspace artifact docs/api.md for ExampleProject delta before answering; then parse the inline numbers 68, 42, 10, 856 and return their exact sum; then validate the computation using an execution log and final answer contract for case 105.","[""contract_check"", ""execution"", ""execution_log"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-103,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""sandbox_file_editor"", ""state_store"", ""web_retrieval""]","For generated case 104, find a current public FAQ entry for ExampleProduct Iris and report the source; then save the decision ""use minimal harness"" under durable state key gapbench_0105; then update sandbox_config_0106.json with a mock flag enabled=true after permission approval.","[""diff"", ""durable_state"", ""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""action"", ""generated""]",triple-104,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""sandbox_file_editor"", ""state_store""]","For generated case 105, read data/sample.csv in the sandbox workspace for ExampleProject zeta and extract the relevant configuration detail; then record an intermediate artifact for review batch 0106 so the next step can resume from it; then write a mock deployment note to sandbox_deploy_0107.md only inside the sandbox and only after permission gating.","[""diff"", ""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""action"", ""generated""]",triple-105,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""state_store"", ""web_retrieval""]","For generated case 106, look up the current public documentation page for ExampleProduct Keystone and summarize the relevant update; then maintain a task-state record with status pending_review for item 0107; then apply a permission gate before any risky or irreversible step in case 108.","[""durable_state"", ""evidence_sources"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""control"", ""generated""]",triple-106,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""state_store""]","For generated case 107, check the workspace artifact src/config.ts for ExampleProject theta before answering; then create a durable checklist checkpoint named checkpoint_0108 with three subtasks; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 109.","[""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""control"", ""generated""]",triple-107,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 108, retrieve the most recent public pricing or plan information for ExampleProduct Meridian with a source; then save the decision ""use minimal harness"" under durable state key gapbench_0109; then validate that every factual claim has a source span for case 110.","[""contract_check"", ""durable_state"", ""evidence_sources"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""verification"", ""generated""]",triple-108,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""state_store""]","For generated case 109, read README.md in the sandbox workspace for ExampleProject kappa and extract the relevant configuration detail; then record an intermediate artifact for review batch 0110 so the next step can resume from it; then validate the final answer against the requested output contract for case 111.","[""contract_check"", ""durable_state"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""state"", ""verification"", ""generated""]",triple-109,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""source_span_checker"", ""web_retrieval""]","For generated case 110, find the latest public announcement for ExampleProduct Orion and list the source used; then write a mock deployment note to sandbox_deploy_0111.md only inside the sandbox and only after permission gating; then validate that every factual claim has a source span for case 112.","[""contract_check"", ""diff"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""verification"", ""generated""]",triple-110,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""permission_gate"", ""sandbox_file_editor""]","For generated case 111, check the workspace artifact config.yaml for ExampleProject mu before answering; then create file sandbox_note_0112.txt in the sandbox workspace and require a permission gate before the write; then verify the final answer format and required fields for case 113.","[""contract_check"", ""diff"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""action"", ""verification"", ""generated""]",triple-111,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""source_span_checker"", ""web_retrieval""]","For generated case 112, check whether ExampleProduct Quartz has a recent release note and cite the public source; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 113; then validate that every factual claim has a source span for case 114.","[""contract_check"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""control"", ""verification"", ""generated""]",triple-112,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""state_store""]","For generated case 113, calculate the mean of 77, 23, 14, and 100 to two decimals; then record an intermediate artifact for review batch 0114 so the next step can resume from it; then write a mock deployment note to sandbox_deploy_0115.md only inside the sandbox and only after permission gating.","[""diff"", ""durable_state"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""action"", ""generated""]",triple-113,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""state_store""]","For generated case 114, parse the inline numbers 78, 30, 8, 340 and return their exact sum; then maintain a task-state record with status pending_review for item 0115; then apply a permission gate before any risky or irreversible step in case 116.","[""durable_state"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""control"", ""generated""]",triple-114,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""python_executor"", ""state_store""]","For generated case 115, calculate exactly 79 * 37; then create a durable checklist checkpoint named checkpoint_0116 with three subtasks; then validate the computation using an execution log and final answer contract for case 117.","[""contract_check"", ""durable_state"", ""execution"", ""execution_log""]",low,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""state"", ""verification"", ""generated""]",triple-115,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""python_executor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7001, look up the current public documentation page for ExampleProduct Ridge and summarize the relevant update; then evaluate exactly (104 + 30) * 3; then maintain a task-state record with status pending_review for item 7003; then validate that every factual claim has a source span for case 7004.","[""contract_check"", ""durable_state"", ""evidence_sources"", ""execution"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""verification"", ""generated""]",complex-0001,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""python_executor"", ""state_store""]","For generated case 7002, open the local docs/overview.md for ExampleProject gamma and summarize its main instruction; then calculate the mean of 105, 37, 120, and 33 to two decimals; then create a durable checklist checkpoint named checkpoint_7004 with three subtasks; then validate the computation using an execution log and final answer contract for case 7005.","[""contract_check"", ""durable_state"", ""execution"", ""execution_log"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""verification"", ""generated""]",complex-0002,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""source_span_checker"", ""web_retrieval""]","For generated case 7003, retrieve the most recent public pricing or plan information for ExampleProduct Terra with a source; then parse the inline numbers 106, 44, 50, 664 and return their exact sum; then append one line to sandbox_log_7005.txt in the sandbox workspace after passing the permission gate; then validate that every factual claim has a source span for case 7006.","[""contract_check"", ""diff"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""action"", ""verification"", ""generated""]",complex-0003,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For generated case 7004, inspect the workspace file tasks/todo.md for ExampleProject epsilon and report what it says; then calculate exactly 107 * 51; then update sandbox_config_7006.json with a mock flag enabled=true after permission approval; then validate the computation using an execution log and final answer contract for case 7007.","[""contract_check"", ""diff"", ""execution"", ""execution_log"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""action"", ""verification"", ""generated""]",complex-0004,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7005, find the latest public announcement for ExampleProduct Vector and list the source used; then record an intermediate artifact for review batch 7006 so the next step can resume from it; then write a mock deployment note to sandbox_deploy_7007.md only inside the sandbox and only after permission gating; then validate that every factual claim has a source span for case 7008.","[""contract_check"", ""diff"", ""durable_state"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""state"", ""action"", ""verification"", ""generated""]",complex-0005,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""permission_gate"", ""sandbox_file_editor"", ""state_store""]","For generated case 7006, open the local src/main.py for ExampleProject eta and summarize its main instruction; then maintain a task-state record with status pending_review for item 7007; then create file sandbox_note_7008.txt in the sandbox workspace and require a permission gate before the write; then check that the final response satisfies the specified JSON-style contract for case 7009.","[""contract_check"", ""diff"", ""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""state"", ""action"", ""verification"", ""generated""]",complex-0006,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For generated case 7007, check whether ExampleProduct Zenith has a recent release note and cite the public source; then calculate the mean of 37, 31, 143, and 68 to two decimals; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 7009; then validate that every factual claim has a source span for case 7010.","[""contract_check"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""control"", ""verification"", ""generated""]",complex-0007,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""permission_gate"", ""python_executor""]","For generated case 7008, inspect the workspace file release_notes.md for ExampleProject iota and report what it says; then parse the inline numbers 38, 38, 76, 444 and return their exact sum; then check the task budget and require approval before using any high-cost module in case 7010; then validate the computation using an execution log and final answer contract for case 7011.","[""contract_check"", ""execution"", ""execution_log"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""control"", ""verification"", ""generated""]",complex-0008,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7009, find a current public FAQ entry for ExampleProduct Beacon and report the source; then calculate exactly 39 * 45; then maintain a task-state record with status pending_review for item 7011; then create file sandbox_note_7012.txt in the sandbox workspace and require a permission gate before the write; then validate that every factual claim has a source span for case 7013.","[""contract_check"", ""diff"", ""durable_state"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""action"", ""verification"", ""generated""]",complex-0009,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""state_store""]","For generated case 7010, open the local CHANGELOG.md for ExampleProject lambda and summarize its main instruction; then compute the exact total of [40, 11, 52, 51]; then create a durable checklist checkpoint named checkpoint_7012 with three subtasks; then append one line to sandbox_log_7013.txt in the sandbox workspace after passing the permission gate; then validate the computation using an execution log and final answer contract for case 7014.","[""contract_check"", ""diff"", ""durable_state"", ""execution"", ""execution_log"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""action"", ""verification"", ""generated""]",complex-0010,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""python_executor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7011, look up the current public documentation page for ExampleProduct Delta and summarize the relevant update; then evaluate exactly (41 + 18) * 4; then save the decision ""use minimal harness"" under durable state key gapbench_7013; then validate that every factual claim has a source span for case 7014.","[""contract_check"", ""durable_state"", ""evidence_sources"", ""execution"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""verification"", ""generated""]",complex-0011,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""python_executor"", ""state_store""]","For generated case 7012, inspect the workspace file package.json for ExampleProject nu and report what it says; then calculate the mean of 42, 25, 46, and 67 to two decimals; then record an intermediate artifact for review batch 7014 so the next step can resume from it; then validate the computation using an execution log and final answer contract for case 7015.","[""contract_check"", ""durable_state"", ""execution"", ""execution_log"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""verification"", ""generated""]",complex-0012,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""source_span_checker"", ""web_retrieval""]","For generated case 7013, retrieve the most recent public pricing or plan information for ExampleProduct Flux with a source; then parse the inline numbers 43, 32, 75, 376 and return their exact sum; then write a mock deployment note to sandbox_deploy_7015.md only inside the sandbox and only after permission gating; then validate that every factual claim has a source span for case 7016.","[""contract_check"", ""diff"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""action"", ""verification"", ""generated""]",complex-0013,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For generated case 7014, open the local docs/overview.md for ExampleProject omicron and summarize its main instruction; then calculate exactly 44 * 39; then create file sandbox_note_7016.txt in the sandbox workspace and require a permission gate before the write; then validate the computation using an execution log and final answer contract for case 7017.","[""contract_check"", ""diff"", ""execution"", ""execution_log"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""action"", ""verification"", ""generated""]",complex-0014,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7015, find the latest public announcement for ExampleProduct Harbor and list the source used; then create a durable checklist checkpoint named checkpoint_7016 with three subtasks; then append one line to sandbox_log_7017.txt in the sandbox workspace after passing the permission gate; then validate that every factual claim has a source span for case 7018.","[""contract_check"", ""diff"", ""durable_state"", ""evidence_sources"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""state"", ""action"", ""verification"", ""generated""]",complex-0015,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""file_state_reader"", ""permission_gate"", ""sandbox_file_editor"", ""state_store""]","For generated case 7016, inspect the workspace file tasks/todo.md for ExampleProject rho and report what it says; then save the decision ""use minimal harness"" under durable state key gapbench_7017; then update sandbox_config_7018.json with a mock flag enabled=true after permission approval; then verify the final answer format and required fields for case 7019.","[""contract_check"", ""diff"", ""durable_state"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""state"", ""action"", ""verification"", ""generated""]",complex-0016,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For generated case 7017, check whether ExampleProduct Juniper has a recent release note and cite the public source; then calculate the mean of 47, 19, 140, and 66 to two decimals; then block any real-world action unless the user explicitly grants permission in case 7019; then validate that every factual claim has a source span for case 7020.","[""contract_check"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""control"", ""verification"", ""generated""]",complex-0017,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""permission_gate"", ""python_executor""]","For generated case 7018, open the local src/main.py for ExampleProject tau and summarize its main instruction; then parse the inline numbers 48, 26, 74, 248 and return their exact sum; then apply a permission gate before any risky or irreversible step in case 7020; then validate the computation using an execution log and final answer contract for case 7021.","[""contract_check"", ""execution"", ""execution_log"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""control"", ""verification"", ""generated""]",complex-0018,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
complex_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""source_span_checker"", ""state_store"", ""web_retrieval""]","For generated case 7019, find a current public FAQ entry for ExampleProduct Lantern and report the source; then calculate exactly 49 * 33; then save the decision ""use minimal harness"" under durable state key gapbench_7021; then update sandbox_config_7022.json with a mock flag enabled=true after permission approval; then validate that every factual claim has a source span for case 7023.","[""contract_check"", ""diff"", ""durable_state"", ""evidence_sources"", ""execution"", ""permission"", ""source_spans""]",medium,gold_obligation_capability_coverage,"[""complex"", ""quad_plus"", ""observation"", ""execution"", ""state"", ""action"", ""verification"", ""generated""]",complex-0019,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
